1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
45811,2015,3,24,18,1,96,114,99,101,-9,19,1028,14,SE,14.3,0,0
45812,2015,3,24,19,1,109,133,107,116,-7,24,1029,13,SE,16.09,0,0
45813,2015,3,24,20,1,120,144,119,125,-5,30,1030,12,SE,19.22,0,0
45814,2015,3,24,21,1,136,156,138,134,-5,34,1030,10,SE,21.01,0,0
45815,2015,3,24,22,1,202,166,147,146,-4,39,1030,9,SE,22.8,0,0
45816,2015,3,24,23,1,148,133,135,140,-2,45,1031,9,SE,26.82,0,0
45817,2015,3,25,0,1,133,131,120,115,-1,52,1031,8,SE,29.95,0,0
45818,2015,3,25,1,1,121,131,125,126,0,65,1031,6,cv,0.89,0,0
45819,2015,3,25,2,1,123,131,123,122,0,70,1031,5,NE,1.79,0,0
45820,2015,3,25,3,1,118,122,113,118,-2,64,1031,4,cv,0.89,0,0
45821,2015,3,25,4,1,124,130,122,125,-3,64,1030,3,SE,0.89,0,0
45822,2015,3,25,5,1,125,139,121,127,-2,69,1030,3,SE,2.68,0,0
45823,2015,3,25,6,1,125,141,125,126,-2,74,1031,2,cv,0.89,0,0
45824,2015,3,25,7,1,120,140,129,134,-2,74,1032,2,cv,1.78,0,0
45825,2015,3,25,8,1,127,NA,132,126,-1,60,1032,6,NE,0.89,0,0
45826,2015,3,25,9,1,136,NA,136,146,-2,45,1032,9,NW,1.79,0,0
45827,2015,3,25,10,1,148,NA,161,151,-2,40,1032,11,cv,0.89,0,0
45828,2015,3,25,11,1,157,NA,163,153,-4,30,1032,13,cv,1.78,0,0
45829,2015,3,25,12,1,172,109,171,158,-3,30,1031,14,SE,1.79,0,0
45830,2015,3,25,13,1,163,175,168,151,-3,26,1030,16,SE,4.92,0,0
45831,2015,3,25,14,1,106,122,114,101,-1,29,1029,17,SE,8.94,0,0
45832,2015,3,25,15,1,89,102,90,96,0,29,1029,18,SE,13.86,0,0
45833,2015,3,25,16,1,84,93,85,85,0,29,1028,18,SE,17.88,0,0
45834,2015,3,25,17,1,91,103,98,97,0,29,1028,18,SE,22.8,0,0
45835,2015,3,25,18,1,97,109,105,98,1,33,1028,17,SE,27.72,0,0
45836,2015,3,25,19,1,127,124,129,125,0,33,1029,16,SE,30.85,0,0
45837,2015,3,25,20,1,133,127,133,129,1,43,1029,13,SE,33.98,0,0
45838,2015,3,25,21,1,108,98,106,102,1,41,1030,14,SE,37.11,0,0
45839,2015,3,25,22,1,97,87,93,89,0,40,1030,13,SE,38.9,0,0
45840,2015,3,25,23,1,99,101,97,92,0,40,1030,13,SE,40.69,0,0
45841,2015,3,26,0,1,95,100,98,99,1,46,1030,12,SE,42.48,NA,NA
45842,2015,3,26,1,1,99,110,102,99,0,53,1030,9,SE,45.61,0,0
45843,2015,3,26,2,1,106,113,104,110,1,53,1030,10,SE,46.5,0,0
45844,2015,3,26,3,1,104,102,105,103,0,60,1029,7,cv,0.89,0,0
45845,2015,3,26,4,1,113,112,111,113,1,65,1030,7,NE,0.89,0,0
45846,2015,3,26,5,1,117,119,116,114,0,70,1030,5,NE,1.78,0,0
45847,2015,3,26,6,1,119,129,119,125,-1,74,1030,3,NW,1.79,0,0
45848,2015,3,26,7,1,128,171,132,139,0,70,1030,5,SE,0.89,0,0
45849,2015,3,26,8,1,139,NA,153,143,0,53,1030,9,cv,0.89,0,0
45850,2015,3,26,9,1,151,165,158,151,1,46,1031,12,cv,1.78,0,0
45851,2015,3,26,10,1,157,157,160,147,2,44,1031,14,SE,1.79,0,0
45852,2015,3,26,11,1,133,135,128,122,2,38,1030,16,cv,1.79,0,0
45853,2015,3,26,12,1,100,116,105,95,1,29,1029,19,cv,3.58,0,0
45854,2015,3,26,13,1,94,115,93,89,-2,22,1028,20,SE,4.92,0,0
45855,2015,3,26,14,1,82,91,86,77,-3,19,1027,21,SE,10.73,0,0
45856,2015,3,26,15,1,72,75,185,60,-4,18,1026,21,SE,15.65,0,0
45857,2015,3,26,16,1,63,69,69,60,-6,15,1026,21,SE,21.46,0,0
45858,2015,3,26,17,1,78,81,84,80,-7,15,1025,20,SE,26.38,0,0
45859,2015,3,26,18,1,84,87,84,84,-6,17,1025,19,SE,32.19,0,0
45860,2015,3,26,19,1,87,89,235,89,-4,23,1026,17,SE,37.11,0,0
45861,2015,3,26,20,1,76,77,369,69,-1,29,1026,17,SE,42.03,0,0
45862,2015,3,26,21,1,74,76,NA,75,0,33,1026,16,SE,46.95,0,0
45863,2015,3,26,22,1,69,73,NA,70,0,33,1026,16,SE,51.87,0,0
45864,2015,3,26,23,1,63,64,55,60,1,38,1026,15,SE,57.68,0,0
45865,2015,3,27,0,1,61,62,59,56,1,41,1026,14,SE,61.7,0,0
45866,2015,3,27,1,1,60,60,56,58,1,46,1025,12,cv,0.89,0,0
45867,2015,3,27,2,1,63,62,63,62,1,50,1025,11,SE,1.79,0,0
45868,2015,3,27,3,1,69,75,116,69,1,57,1024,9,SE,3.58,0,0
45869,2015,3,27,4,1,71,72,205,69,0,65,1024,6,SE,5.37,0,0
45870,2015,3,27,5,1,77,76,146,69,1,61,1024,8,SE,7.16,0,0
45871,2015,3,27,6,1,81,102,123,75,0,60,1024,7,SE,8.95,0,0
45872,2015,3,27,7,1,84,100,185,90,1,65,1024,7,SE,9.84,0,0
45873,2015,3,27,8,1,98,NA,218,97,0,49,1024,10,SE,11.63,0,0
45874,2015,3,27,9,1,100,112,NA,95,0,40,1024,13,SE,13.42,0,0
45875,2015,3,27,10,1,113,122,276,106,1,41,1023,14,cv,0.89,0,0
45876,2015,3,27,11,1,117,134,NA,118,0,35,1023,15,cv,1.78,0,0
45877,2015,3,27,12,1,118,132,NA,115,0,31,1021,17,SE,4.02,0,0
45878,2015,3,27,13,1,116,123,NA,109,1,31,1020,18,SE,7.15,0,0
45879,2015,3,27,14,1,112,117,NA,NA,1,28,1018,20,SE,11.17,0,0
45880,2015,3,27,15,1,118,123,NA,NA,2,30,1017,20,SE,15.19,0,0
45881,2015,3,27,16,1,131,133,NA,NA,2,30,1016,20,SE,20.11,0,0
45882,2015,3,27,17,1,142,150,NA,NA,2,30,1015,20,SE,24.13,0,0
45883,2015,3,27,18,1,152,155,NA,NA,3,34,1015,19,SE,27.26,0,0
45884,2015,3,27,19,1,155,163,NA,NA,2,38,1015,16,SE,30.39,0,0
45885,2015,3,27,20,1,137,142,152,NA,3,39,1015,17,SE,32.18,0,0
45886,2015,3,27,21,1,110,114,120,NA,3,41,1015,16,SE,36.2,0,0
45887,2015,3,27,22,1,99,105,102,NA,3,39,1014,17,SE,42.01,0,0
45888,2015,3,27,23,1,88,87,89,NA,2,36,1014,17,SE,47.82,0,0
45889,2015,3,28,0,1,89,97,98,NA,2,41,1013,15,SE,51.84,0,0
45890,2015,3,28,1,1,95,99,101,NA,3,47,1013,14,SE,53.63,0,0
45891,2015,3,28,2,1,98,106,96,NA,4,50,1013,14,SE,54.52,0,0
45892,2015,3,28,3,1,112,110,113,NA,4,54,1012,13,SE,56.31,0,0
45893,2015,3,28,4,1,113,115,115,NA,4,57,1012,12,cv,0.89,0,0
45894,2015,3,28,5,1,114,113,122,NA,3,61,1012,10,NW,0.89,0,0
45895,2015,3,28,6,1,80,93,95,NA,3,66,1012,9,NW,2.68,0,0
45896,2015,3,28,7,1,27,43,34,NA,0,35,1012,15,NW,9.83,0,0
45897,2015,3,28,8,1,22,37,28,NA,-2,27,1013,17,NW,15.64,0,0
45898,2015,3,28,9,1,24,41,34,NA,-2,25,1013,18,NW,23.69,0,0
45899,2015,3,28,10,1,51,86,61,NA,-2,24,1013,19,NW,31.74,0,0
45900,2015,3,28,11,1,83,142,116,NA,-1,24,1013,20,NW,40.68,0,0
45901,2015,3,28,12,1,84,156,120,NA,0,24,1012,21,NW,50.51,0,0
45902,2015,3,28,13,1,77,132,99,NA,-1,20,1012,23,NW,60.34,0,0
45903,2015,3,28,14,1,51,87,66,NA,0,20,1011,24,NW,69.28,0,0
45904,2015,3,28,15,1,22,40,27,NA,0,19,1011,25,NW,76.43,0,0
45905,2015,3,28,16,1,25,27,23,NA,-2,18,1011,23,NW,80.45,0,0
45906,2015,3,28,17,1,23,29,25,NA,-1,19,1012,24,NW,88.5,0,0
45907,2015,3,28,18,1,27,30,30,24,-1,20,1012,23,NW,95.65,0,0
45908,2015,3,28,19,1,33,26,28,20,-2,27,1014,17,NW,98.78,0,0
45909,2015,3,28,20,1,33,25,30,30,-2,25,1015,18,NW,100.57,0,0
45910,2015,3,28,21,1,46,40,31,35,0,35,1015,15,NE,1.79,0,0
45911,2015,3,28,22,1,36,38,28,43,-1,35,1016,14,NW,0.89,0,0
45912,2015,3,28,23,1,35,38,28,32,-1,29,1016,17,NW,2.68,0,0
45913,2015,3,29,0,1,33,52,30,40,0,46,1016,11,cv,0.45,0,0
45914,2015,3,29,1,1,29,56,36,64,1,57,1016,9,cv,0.9,0,0
45915,2015,3,29,2,1,78,55,36,73,1,65,1016,7,cv,1.79,0,0
45916,2015,3,29,3,1,49,75,56,55,0,60,1016,7,NE,1.79,0,0
45917,2015,3,29,4,1,50,78,69,52,1,65,1017,7,NW,1.79,0,0
45918,2015,3,29,5,1,53,86,61,71,1,65,1017,7,NE,0.89,0,0
45919,2015,3,29,6,1,46,75,58,56,1,65,1017,7,NE,1.78,0,0
45920,2015,3,29,7,1,55,87,70,63,1,53,1017,10,SE,1.79,0,0
45921,2015,3,29,8,1,101,149,121,118,3,50,1018,13,cv,0.89,0,0
45922,2015,3,29,9,1,122,179,150,144,4,47,1018,15,SE,3.13,0,0
45923,2015,3,29,10,1,130,165,145,127,NA,NA,NA,NA,NA,NA,0,0
45924,2015,3,29,11,1,142,180,159,142,4,41,1018,17,SE,3.13,0,0
45925,2015,3,29,12,1,137,172,160,139,4,34,1015,20,SE,8.05,0,0
45926,2015,3,29,13,1,115,158,145,NA,4,32,1014,21,SE,12.07,0,0
45927,2015,3,29,14,1,58,79,81,NA,4,30,1013,22,SE,16.09,0,0
45928,2015,3,29,15,1,55,72,68,NA,1,23,1012,23,cv,3.13,0,0
45929,2015,3,29,16,1,57,123,71,58,-1,20,1011,23,SE,5.81,0,0
45930,2015,3,29,17,1,58,90,68,62,-1,20,1010,23,SE,11.62,0,0
45931,2015,3,29,18,1,61,83,71,67,-1,21,1010,22,SE,15.64,0,0
45932,2015,3,29,19,1,69,111,74,72,3,34,1011,19,SE,19.66,0,0
45933,2015,3,29,20,1,78,155,111,125,4,39,1011,18,SE,24.58,0,0
45934,2015,3,29,21,1,116,170,173,136,4,41,1011,17,SE,28.6,0,0
45935,2015,3,29,22,1,126,170,150,151,5,51,1011,15,SE,31.73,0,0
45936,2015,3,29,23,1,116,170,152,155,5,54,1011,14,NE,1.79,0,0
45937,2015,3,30,0,1,119,165,148,138,5,54,1010,14,SE,1.79,0,0
45938,2015,3,30,1,1,107,147,129,134,5,54,1010,14,SE,4.92,0,0
45939,2015,3,30,2,1,113,149,125,132,5,54,1010,14,SE,8.05,0,0
45940,2015,3,30,3,1,115,127,125,116,5,54,1009,14,SE,11.18,0,0
45941,2015,3,30,4,1,116,139,126,120,5,54,1009,14,SE,15.2,0,0
45942,2015,3,30,5,1,122,141,129,125,4,54,1009,13,SE,16.99,0,0
45943,2015,3,30,6,1,123,151,130,132,4,57,1010,12,SE,18.78,0,0
45944,2015,3,30,7,1,128,151,130,136,5,62,1010,12,SE,20.57,0,0
45945,2015,3,30,8,1,142,157,146,144,5,54,1010,14,SE,23.7,0,0
45946,2015,3,30,9,1,154,177,171,153,5,51,1011,15,SE,26.83,0,0
45947,2015,3,30,10,1,158,190,171,166,6,48,1011,17,SE,29.96,0,0
45948,2015,3,30,11,1,167,188,168,162,6,45,1010,18,SE,31.75,0,0
45949,2015,3,30,12,1,173,197,181,168,7,42,1009,20,SE,34.88,0,0
45950,2015,3,30,13,1,185,196,193,183,8,45,1008,20,SE,38.9,0,0
45951,2015,3,30,14,1,NA,181,181,168,9,46,1007,21,cv,1.79,0,0
45952,2015,3,30,15,1,NA,172,158,161,9,43,1007,22,SE,1.79,0,0
45953,2015,3,30,16,1,137,162,163,154,8,40,1006,22,cv,1.79,0,0
45954,2015,3,30,17,1,171,168,160,160,8,40,1006,22,SE,3.13,0,0
45955,2015,3,30,18,1,177,172,169,173,9,46,1007,21,SE,6.26,0,0
45956,2015,3,30,19,1,191,203,169,179,9,49,1007,20,SE,9.39,0,0
45957,2015,3,30,20,1,198,209,188,188,9,52,1008,19,SE,12.52,0,0
45958,2015,3,30,21,1,191,195,181,190,9,52,1009,19,SE,15.65,0,0
45959,2015,3,30,22,1,184,185,165,169,9,55,1009,18,SE,18.78,0,0
45960,2015,3,30,23,1,172,167,164,161,9,55,1009,18,SE,21.91,0,0
45961,2015,3,31,0,1,164,178,165,165,9,59,1009,17,SE,25.04,0,0
45962,2015,3,31,1,1,184,198,182,201,9,59,1009,17,SE,28.17,0,0
45963,2015,3,31,2,1,201,189,192,178,9,63,1010,16,cv,0.89,0,0
45964,2015,3,31,3,1,178,178,166,164,9,63,1009,16,SE,3.13,0,0
45965,2015,3,31,4,1,153,163,151,154,10,76,1009,14,SE,6.26,0,0
45966,2015,3,31,5,1,162,161,160,159,10,76,1010,14,SE,8.05,0.1,0.1
45967,2015,3,31,6,1,167,167,157,159,10,81,1010,13,SE,9.84,0,0
45968,2015,3,31,7,1,170,179,161,168,10,81,1011,13,cv,0.89,0,0
45969,2015,3,31,8,1,168,165,165,164,9,76,1012,13,SE,1.79,2,2
45970,2015,3,31,9,1,172,169,177,168,10,87,1014,12,SE,3.58,3.6,5.6
45971,2015,3,31,10,1,161,159,169,160,10,93,1015,11,SE,5.37,0.6,6.2
45972,2015,3,31,11,1,156,158,158,160,9,87,1016,11,SE,8.5,0.1,6.3
45973,2015,3,31,12,1,150,139,139,149,9,87,1016,11,SE,10.29,0.2,6.5
45974,2015,3,31,13,1,132,100,108,106,10,87,1016,12,SE,13.42,0,0
45975,2015,3,31,14,1,114,104,103,103,10,87,1016,12,SE,16.55,0,0
45976,2015,3,31,15,1,NA,NA,NA,94,9,87,1016,11,SE,20.57,0,0
45977,2015,3,31,16,1,NA,NA,NA,80,9,81,1017,12,SE,24.59,0,0
45978,2015,3,31,17,1,NA,NA,NA,76,7,76,1017,11,SE,28.61,0,0
45979,2015,3,31,18,1,NA,NA,NA,69,5,66,1018,11,SE,31.74,0,0
45980,2015,3,31,19,1,NA,NA,NA,69,5,66,1019,11,SE,34.87,0,0
45981,2015,3,31,20,1,73,NA,74,72,5,66,1020,11,SE,38,0,0
45982,2015,3,31,21,1,NA,NA,NA,66,2,50,1021,12,SE,39.79,0,0
45983,2015,3,31,22,1,NA,NA,NA,70,5,75,1022,9,cv,0.89,0,0
45984,2015,3,31,23,1,77,73,69,69,4,75,1022,8,cv,1.78,0,0
45985,2015,4,1,0,1,72,80,71,72,5,87,1023,7,SE,0.89,0,0
45986,2015,4,1,1,1,75,87,72,73,5,93,1023,6,NE,0.89,0,0
45987,2015,4,1,2,1,74,91,79,85,5,87,1023,7,cv,0.45,0,0
45988,2015,4,1,3,1,82,NA,85,85,5,93,1022,6,cv,1.34,0,0
45989,2015,4,1,4,1,87,NA,84,80,5,93,1022,6,cv,2.23,0,0
45990,2015,4,1,5,1,68,87,71,65,5,93,1023,6,NW,0.89,0,0
45991,2015,4,1,6,1,54,89,74,61,4,93,1023,5,cv,0.45,0,0
45992,2015,4,1,7,1,65,102,79,81,4,86,1024,6,SE,1.79,0,0
45993,2015,4,1,8,1,85,99,100,84,4,70,1024,9,cv,0.89,0,0
45994,2015,4,1,9,1,61,86,78,75,2,53,1024,11,cv,1.78,0,0
45995,2015,4,1,10,1,NA,NA,NA,37,0,43,1024,12,SE,1.79,0,0
45996,2015,4,1,11,1,31,34,26,27,-2,35,1023,13,cv,0.89,0,0
45997,2015,4,1,12,1,29,34,23,30,-6,24,1022,14,SE,4.02,0,0
45998,2015,4,1,13,1,35,34,33,28,-8,22,1021,13,SE,7.15,0,0
45999,2015,4,1,14,1,36,35,30,30,-8,22,1020,13,SE,10.28,0,0
46000,2015,4,1,15,1,40,40,36,37,-6,26,1019,13,SE,13.41,0,0
46001,2015,4,1,16,1,36,43,38,32,-6,26,1017,13,SE,16.54,0,0
46002,2015,4,1,17,1,42,37,44,39,-7,25,1017,12,SE,19.67,0,0
46003,2015,4,1,18,1,38,58,34,41,-2,40,1016,11,SE,21.46,0,0
46004,2015,4,1,19,1,39,61,36,43,-2,40,1015,11,cv,0.89,0,0
46005,2015,4,1,20,1,54,49,49,44,-3,37,1016,11,NW,1.79,0,0
46006,2015,4,1,21,1,52,46,45,44,-4,32,1015,12,NW,3.58,0.2,0.2
46007,2015,4,1,22,1,53,44,44,52,-1,46,1014,10,NW,6.71,0,0
46008,2015,4,1,23,1,46,42,46,48,0,49,1014,10,NW,10.73,0.4,0.4
46009,2015,4,2,0,1,42,44,44,40,4,81,1012,7,NW,15.65,3.3,3.7
46010,2015,4,2,1,1,50,54,51,46,4,86,1012,6,NW,19.67,4.5,8.2
46011,2015,4,2,2,1,45,44,49,37,4,86,1010,6,NW,22.8,1.9,10.1
46012,2015,4,2,3,1,48,42,45,42,4,86,1009,6,NW,25.93,1.7,11.8
46013,2015,4,2,4,1,48,48,42,47,5,100,1008,5,NW,27.72,1.1,12.9
46014,2015,4,2,5,1,51,50,49,49,3,86,1007,5,cv,0.45,0.2,13.1
46015,2015,4,2,6,1,50,55,48,51,4,93,1006,5,NW,1.79,0.1,13.2
46016,2015,4,2,7,1,62,66,63,58,4,93,1005,5,NW,5.81,0,0
46017,2015,4,2,8,1,56,61,60,55,4,93,1004,5,NW,10.73,0,0
46018,2015,4,2,9,1,55,51,59,54,3,81,1003,6,NW,14.75,0.4,0.4
46019,2015,4,2,10,1,49,49,52,48,4,86,1002,6,NW,19.67,0,0
46020,2015,4,2,11,1,42,39,48,42,5,81,1001,8,NW,24.59,0,0
46021,2015,4,2,12,1,25,37,41,29,5,81,1000,8,NW,29.51,0,0
46022,2015,4,2,13,1,31,26,33,31,6,76,999,10,NW,33.53,0,0
46023,2015,4,2,14,1,36,32,29,35,6,66,998,12,NW,37.55,0,0
46024,2015,4,2,15,1,36,37,40,36,5,62,997,12,NE,1.79,0,0
46025,2015,4,2,16,1,38,39,42,39,6,62,997,13,NE,4.92,0,0
46026,2015,4,2,17,1,42,39,39,34,5,58,998,13,NW,3.13,0,0
46027,2015,4,2,18,1,22,22,21,17,5,62,999,12,SE,1.79,0,0
46028,2015,4,2,19,1,18,20,20,17,5,62,999,12,cv,0.89,0,0
46029,2015,4,2,20,1,17,16,17,18,5,58,1001,13,NW,1.79,0,0
46030,2015,4,2,21,1,13,11,13,12,5,62,1002,12,NW,4.92,0,0
46031,2015,4,2,22,1,13,16,17,12,2,44,1003,14,NW,10.73,0,0
46032,2015,4,2,23,1,12,11,13,11,4,66,1004,10,SE,3.13,0,0
46033,2015,4,3,0,1,14,21,14,15,4,70,1005,9,cv,1.79,0,0
46034,2015,4,3,1,1,18,27,21,20,4,61,1006,11,NE,3.13,0,0
46035,2015,4,3,2,1,18,26,23,21,4,66,1007,10,NE,6.26,0,0
46036,2015,4,3,3,1,25,26,20,27,3,75,1008,7,NW,3.13,0,0
46037,2015,4,3,4,1,19,25,21,19,2,75,1008,6,NW,7.15,0,0
46038,2015,4,3,5,1,20,27,23,18,1,65,1010,7,NW,10.28,0,0
46039,2015,4,3,6,1,19,24,18,19,1,65,1011,7,NW,13.41,0,0
46040,2015,4,3,7,1,19,20,22,18,2,61,1012,9,NW,16.54,0,0
46041,2015,4,3,8,1,17,26,18,20,0,46,1013,11,NE,3.13,0,0
46042,2015,4,3,9,1,12,25,21,18,2,47,1013,13,NE,6.26,0,0
46043,2015,4,3,10,1,13,21,14,21,0,38,1014,14,cv,1.79,0,0
46044,2015,4,3,11,1,16,16,6,14,0,35,1013,15,NE,4.02,0,0
46045,2015,4,3,12,1,23,33,14,23,1,36,1013,16,cv,1.79,0,0
46046,2015,4,3,13,1,37,45,41,38,2,38,1013,16,SE,4.02,0,0
46047,2015,4,3,14,1,38,30,40,30,0,33,1012,16,SE,9.83,0,0
46048,2015,4,3,15,1,40,33,33,42,0,33,1012,16,SE,14.75,0,0
46049,2015,4,3,16,1,48,43,46,44,1,36,1012,16,SE,19.67,0,0
46050,2015,4,3,17,1,61,62,55,54,2,38,1012,16,SE,22.8,0,0
46051,2015,4,3,18,1,81,70,69,70,2,44,1012,14,SE,26.82,0,0
46052,2015,4,3,19,1,69,67,70,62,3,50,1013,13,SE,30.84,0,0
46053,2015,4,3,20,1,53,53,55,56,3,54,1013,12,SE,34.86,0,0
46054,2015,4,3,21,1,37,41,41,33,3,57,1014,11,SE,38.88,0,0
46055,2015,4,3,22,1,34,29,31,32,2,53,1014,11,SE,43.8,0,0
46056,2015,4,3,23,1,39,37,35,34,2,57,1014,10,SE,48.72,0,0
46057,2015,4,4,0,1,36,38,38,34,2,61,1014,9,SE,51.85,0,0
46058,2015,4,4,1,1,41,47,42,40,3,66,1014,9,SE,55.87,0,0
46059,2015,4,4,2,1,38,41,40,34,3,66,1013,9,SE,59,0,0
46060,2015,4,4,3,1,34,36,35,37,2,65,1012,8,SE,62.13,0,0
46061,2015,4,4,4,1,36,40,38,31,2,65,1012,8,SE,63.92,0,0
46062,2015,4,4,5,1,42,40,39,36,2,61,1011,9,SE,67.94,0,0
46063,2015,4,4,6,1,41,38,34,44,3,66,1012,9,cv,0.89,0,0
46064,2015,4,4,7,1,47,54,45,39,3,66,1013,9,SE,0.89,0,0
46065,2015,4,4,8,1,53,NA,51,56,3,61,1013,10,SE,2.68,0,0
46066,2015,4,4,9,1,79,76,72,71,1,46,1012,12,SE,5.81,0,0
46067,2015,4,4,10,1,86,85,81,72,2,50,1013,12,SE,8.94,0,0
46068,2015,4,4,11,1,85,77,85,77,2,44,1012,14,SE,12.96,0,0
46069,2015,4,4,12,1,82,85,87,76,1,38,1011,15,cv,3.13,0,0
46070,2015,4,4,13,1,81,86,75,69,1,36,1012,16,SE,4.02,0,0
46071,2015,4,4,14,1,77,84,85,74,2,36,1011,17,SE,8.04,0,0
46072,2015,4,4,15,1,75,81,78,73,2,36,1011,17,cv,1.79,0,0
46073,2015,4,4,16,1,79,71,70,78,2,36,1011,17,cv,2.68,0,0
46074,2015,4,4,17,1,85,88,78,78,2,36,1010,17,SE,1.79,0,0
46075,2015,4,4,18,1,92,99,88,87,3,41,1010,16,SE,3.58,0,0
46076,2015,4,4,19,1,98,92,99,93,3,44,1011,15,SE,6.71,0,0
46077,2015,4,4,20,1,104,103,104,96,4,50,1013,14,SE,10.73,0,0
46078,2015,4,4,21,1,110,106,103,86,4,50,1014,14,SE,15.65,0,0
46079,2015,4,4,22,1,112,109,107,103,4,50,1014,14,SE,18.78,0,0
46080,2015,4,4,23,1,123,120,118,112,4,54,1015,13,SE,20.57,0,0
46081,2015,4,5,0,1,127,129,127,121,5,62,1015,12,SE,22.36,0,0
46082,2015,4,5,1,1,139,139,130,131,5,66,1014,11,NE,1.79,0,0
46083,2015,4,5,2,1,142,146,134,133,6,71,1014,11,SE,0.89,0,0
46084,2015,4,5,3,1,138,148,143,137,6,81,1014,9,NE,0.89,0,0
46085,2015,4,5,4,1,120,155,135,134,6,76,1014,10,NE,1.78,0,0
46086,2015,4,5,5,1,135,155,141,147,6,76,1014,10,NW,0.89,0,0
46087,2015,4,5,6,1,113,162,145,141,6,76,1015,10,NW,2.68,0,0
46088,2015,4,5,7,1,37,101,71,51,5,66,1015,11,NW,5.81,0,0
46089,2015,4,5,8,1,21,27,17,21,-1,33,1016,15,NW,8.94,0,0
46090,2015,4,5,9,1,21,28,22,26,-7,21,1016,15,NW,14.75,0,0
46091,2015,4,5,10,1,26,32,26,27,-10,14,1017,17,NW,25.93,0,0
46092,2015,4,5,11,1,28,25,31,18,-10,14,1017,17,NW,35.76,0,0
46093,2015,4,5,12,1,20,27,26,24,-9,15,1017,18,NW,43.81,0,0
46094,2015,4,5,13,1,21,27,19,21,-8,17,1017,17,NW,54.99,0,0
46095,2015,4,5,14,1,21,24,23,20,-7,18,1017,17,NW,64.82,0,0
46096,2015,4,5,15,1,26,21,29,24,-8,17,1017,17,NW,76,0,0
46097,2015,4,5,16,1,22,22,23,19,-8,17,1018,17,NW,84.94,0,0
46098,2015,4,5,17,1,15,19,19,19,-8,19,1019,15,NW,94.77,0,0
46099,2015,4,5,18,1,20,24,15,24,-9,20,1020,13,NW,103.71,0,0
46100,2015,4,5,19,1,24,22,20,17,-9,23,1022,11,NW,111.76,0,0
46101,2015,4,5,20,1,25,22,15,25,-9,25,1023,10,NW,118.91,0,0
46102,2015,4,5,21,1,26,30,27,28,-10,24,1025,9,NW,126.06,0,0
46103,2015,4,5,22,1,27,25,29,26,-10,26,1026,8,NW,134.11,0,0
46104,2015,4,5,23,1,24,25,20,20,-11,24,1027,8,NW,141.26,0,0
46105,2015,4,6,0,1,20,20,19,21,-10,28,1028,7,NW,147.07,0,0
46106,2015,4,6,1,1,21,24,20,20,-11,28,1028,6,NW,151.99,0,0
46107,2015,4,6,2,1,16,20,14,21,-12,26,1028,6,NE,7.15,0,0
46108,2015,4,6,3,1,20,22,17,14,-12,27,1028,5,NW,7.15,NA,NA
46109,2015,4,6,4,1,15,23,14,16,-11,30,1029,5,NE,4.92,NA,NA
46110,2015,4,6,5,1,18,21,18,15,-11,32,1030,4,NE,9.84,NA,NA
46111,2015,4,6,6,1,18,16,17,17,-12,30,1031,4,NE,14.76,NA,NA
46112,2015,4,6,7,1,16,18,22,14,-12,30,1032,4,NE,20.57,NA,NA
46113,2015,4,6,8,1,16,20,14,17,-12,27,1033,5,NE,26.38,NA,NA
46114,2015,4,6,9,1,15,18,20,22,-13,24,1033,6,NE,32.19,NA,NA
46115,2015,4,6,10,1,18,18,15,20,-13,22,1033,7,NE,37.11,0,0
46116,2015,4,6,11,1,17,17,12,16,-12,22,1033,8,NE,40.24,0,0
46117,2015,4,6,12,1,20,20,3,13,-13,20,1032,8,NW,3.13,0,0
46118,2015,4,6,13,1,18,21,18,NA,-11,21,1031,10,NE,1.79,0,0
46119,2015,4,6,14,1,20,16,20,NA,-13,18,1030,10,cv,1.79,0,0
46120,2015,4,6,15,1,19,17,15,NA,-12,19,1029,10,NE,1.79,0,0
46121,2015,4,6,16,1,20,17,28,NA,-13,16,1028,12,cv,0.89,0,0
46122,2015,4,6,17,1,27,23,37,NA,-13,17,1027,11,NE,1.79,0,0
46123,2015,4,6,18,1,33,35,24,NA,-12,19,1028,10,SE,3.13,0,0
46124,2015,4,6,19,1,36,36,33,NA,-12,22,1028,8,SE,7.15,0,0
46125,2015,4,6,20,1,38,36,34,NA,-12,22,1029,8,SE,11.17,0,0
46126,2015,4,6,21,1,42,37,35,37,-11,24,1030,8,SE,12.96,0,0
46127,2015,4,6,22,1,44,44,42,44,-9,28,1031,8,SE,14.75,0,0
46128,2015,4,6,23,1,47,47,45,40,-6,41,1031,6,cv,0.89,0,0
46129,2015,4,7,0,1,52,59,51,48,-7,41,1032,5,NE,3.13,0,0
46130,2015,4,7,1,1,52,57,52,49,-8,38,1033,5,NE,4.92,0,0
46131,2015,4,7,2,1,14,11,16,12,-13,24,1033,6,NE,8.94,0,0
46132,2015,4,7,3,1,9,13,8,10,-13,25,1033,5,NE,12.07,0,0
46133,2015,4,7,4,1,10,10,13,16,-12,30,1033,4,NE,15.2,0,0
46134,2015,4,7,5,1,10,13,10,9,-11,43,1033,0,NW,3.13,0,0
46135,2015,4,7,6,1,9,24,7,10,-11,40,1034,1,NW,4.92,0,0
46136,2015,4,7,7,1,12,26,14,15,-10,32,1034,5,cv,0.89,0,0
