No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
46415,2015,4,18,22,1,75,72,72,16,82.77,1006,19,SE,19,0,0
46416,2015,4,18,23,1,82,76,76,16,88.11,1006,18,SE,21,0,0
46417,2015,4,19,0,1,NA,NA,80,16,82.77,1005,19,SE,24,0,0
46418,2015,4,19,1,1,NA,64,78,16,82.77,1005,19,SW,2,0,0
46419,2015,4,19,2,1,78,66,76,16,82.77,1005,19,cv,0,0,0
46420,2015,4,19,3,1,89,62,85,17,88.2,1005,19,NW,3,0.7,0.7
46421,2015,4,19,4,1,105,88,100,17,88.2,1005,19,NW,7,1,1.7
46422,2015,4,19,5,1,117,96,110,17,93.89,1005,18,NW,10,0.1,1.8
46423,2015,4,19,6,1,130,109,120,17,93.89,1006,18,NW,12,0,0
46424,2015,4,19,7,1,137,95,134,18,93.94,1006,19,NW,14,0,0
46425,2015,4,19,8,1,149,114,145,18,93.94,1006,19,NW,16,0,0
46426,2015,4,19,9,1,173,137,159,18,88.28,1006,20,NE,1,0,0
46427,2015,4,19,10,1,200,138,176,19,88.37,1006,21,NE,3,0,0
46428,2015,4,19,11,1,243,171,190,19,83.13,1005,22,NE,5,0,0
46429,2015,4,19,12,1,258,188,187,18,73.5,1005,23,NW,2,0,0
46430,2015,4,19,13,1,238,206,162,19,78.24,1004,23,NE,1,0,0
46431,2015,4,19,14,1,207,182,171,18,73.5,1003,23,NE,4,0,0
46432,2015,4,19,15,1,166,153,198,18,69.2,1003,24,NE,5,0,0
46433,2015,4,19,16,1,170,163,178,18,73.5,1002,23,NE,8,0,0
46434,2015,4,19,17,1,168,131,161,18,78.09,1003,22,NE,11,0,0
46435,2015,4,19,18,1,153,143,135,18,78.09,1003,22,SE,3,0,0
46436,2015,4,19,19,1,93,90,76,17,77.94,1004,21,SE,7,0,0
46437,2015,4,19,20,1,46,52,47,16,82.77,1004,19,NE,5,0,0
46438,2015,4,19,21,1,38,39,44,16,88.11,1005,18,NE,9,0.3,0.3
46439,2015,4,19,22,1,36,49,38,14,93.75,1006,15,NE,16,0.4,0.7
46440,2015,4,19,23,1,19,22,24,12,93.65,1007,13,NE,24,0.1,0.8
46441,2015,4,20,0,1,23,38,29,11,93.6,1008,12,NE,31,0.6,1.4
46442,2015,4,20,1,1,24,25,26,11,93.6,1007,12,NE,38,0.1,1.5
46443,2015,4,20,2,1,21,24,22,11,93.6,1007,12,NE,44,0.2,1.7
46444,2015,4,20,3,1,28,28,32,11,93.6,1008,12,NW,5,0.2,1.9
46445,2015,4,20,4,1,40,37,42,11,93.6,1008,12,NW,11,0.1,2
46446,2015,4,20,5,1,36,41,40,10,87.57,1009,12,NW,19,0.1,2.1
46447,2015,4,20,6,1,31,40,37,10,87.57,1009,12,NE,7,0,0
46448,2015,4,20,7,1,30,32,32,11,93.6,1010,12,NW,7,0,0
46449,2015,4,20,8,1,36,39,40,11,93.6,1011,12,NW,12,0.5,0.5
46450,2015,4,20,9,1,37,45,42,11,93.6,1012,12,NW,18,0.2,0.7
46451,2015,4,20,10,1,46,47,50,11,93.6,1012,12,NW,25,0.1,0.8
46452,2015,4,20,11,1,53,52,56,11,82.14,1013,14,NW,31,0,0
46453,2015,4,20,12,1,49,59,65,10,76.84,1013,14,NW,37,0,0
46454,2015,4,20,13,1,25,64,72,10,76.84,1013,14,NW,43,0,0
46455,2015,4,20,14,1,70,71,72,10,72.04,1013,15,NW,48,0,0
46456,2015,4,20,15,1,74,72,76,9,67.36,1013,15,NW,52,0,0
46457,2015,4,20,16,1,66,69,76,7,55.15,1013,16,NE,5,0,0
46458,2015,4,20,17,1,57,54,56,5,51.2,1013,15,NE,11,0,0
46459,2015,4,20,18,1,51,52,49,4,50.92,1014,14,NE,17,NA,NA
46460,2015,4,20,19,1,45,48,44,3,47.46,1014,14,NE,22,NA,NA
46461,2015,4,20,20,1,45,49,47,4,54.35,1016,13,NE,27,NA,NA
46462,2015,4,20,21,1,37,47,39,4,58.03,1016,12,NE,31,NA,NA
46463,2015,4,20,22,1,35,39,39,2,50.36,1017,12,NW,5,NA,NA
46464,2015,4,20,23,1,33,36,37,2,53.81,1016,11,NE,3,NA,NA
46465,2015,4,21,0,1,37,NA,35,2,53.81,1017,11,NW,3,NA,NA
46466,2015,4,21,1,1,32,35,41,2,57.51,1017,10,NW,6,NA,NA
46467,2015,4,21,2,1,38,36,42,2,57.51,1017,10,NW,9,NA,NA
46468,2015,4,21,3,1,37,40,43,2,61.51,1017,9,NW,12,NA,NA
46469,2015,4,21,4,1,40,47,45,2,65.82,1017,8,NW,16,NA,NA
46470,2015,4,21,5,1,44,39,49,2,65.82,1017,8,NW,18,NA,NA
46471,2015,4,21,6,1,55,44,60,4,75.84,1018,8,SW,2,NA,NA
46472,2015,4,21,7,1,60,50,67,5,62.24,1019,12,NW,2,NA,NA
46473,2015,4,21,8,1,48,54,53,7,62.71,1019,14,NE,3,NA,NA
46474,2015,4,21,9,1,42,42,44,6,51.48,1020,16,NE,6,NA,NA
46475,2015,4,21,10,1,45,48,41,4,42.02,1020,17,NE,9,NA,NA
46476,2015,4,21,11,1,37,38,42,4,39.46,1019,18,cv,3,NA,NA
46477,2015,4,21,12,1,34,36,33,4,34.83,1018,20,NE,3,NA,NA
46478,2015,4,21,13,1,24,28,29,3,32.46,1018,20,NE,6,NA,NA
46479,2015,4,21,14,1,33,34,23,4,32.75,1017,21,cv,2,NA,NA
46480,2015,4,21,15,1,27,22,24,2,28.43,1017,21,SE,3,NA,NA
46481,2015,4,21,16,1,26,23,24,2,28.43,1017,21,SE,6,NA,NA
46482,2015,4,21,17,1,29,29,24,3,32.46,1016,20,NE,3,NA,NA
46483,2015,4,21,18,1,29,25,32,2,32.17,1017,19,SE,3,NA,NA
46484,2015,4,21,19,1,40,38,43,9,63.18,1018,16,SW,4,NA,NA
46485,2015,4,21,20,1,45,39,49,9,71.85,1019,14,SW,6,NA,NA
46486,2015,4,21,21,1,45,50,49,4,47.74,1020,15,SE,3,NA,NA
46487,2015,4,21,22,1,40,41,59,6,62.48,1020,13,SE,5,NA,NA
46488,2015,4,21,23,1,51,45,67,9,76.68,1020,13,SE,7,NA,NA
46489,2015,4,22,0,1,67,58,64,9,76.68,1019,13,SE,9,NA,NA
46490,2015,4,22,1,1,62,68,65,8,76.52,1019,12,cv,1,NA,NA
46491,2015,4,22,2,1,57,57,71,8,81.75,1019,11,SW,2,NA,NA
46492,2015,4,22,3,1,54,54,72,7,81.61,1019,10,SW,4,NA,NA
46493,2015,4,22,4,1,58,61,78,7,81.61,1019,10,SW,5,NA,NA
46494,2015,4,22,5,1,63,53,79,7,87.28,1020,9,SW,6,NA,NA
46495,2015,4,22,6,1,69,60,83,9,93.5,1020,10,SW,7,NA,NA
46496,2015,4,22,7,1,71,68,82,11,82.14,1021,14,cv,1,NA,NA
46497,2015,4,22,8,1,74,74,84,10,63.41,1022,17,SW,2,NA,NA
46498,2015,4,22,9,1,88,74,98,9,52.3,1022,19,SW,4,NA,NA
46499,2015,4,22,10,1,90,73,87,8,43.19,1022,21,cv,3,NA,NA
46500,2015,4,22,11,1,89,70,77,5,33.05,1022,22,NW,3,NA,NA
46501,2015,4,22,12,1,84,71,84,4,27.31,1021,24,SW,2,NA,NA
46502,2015,4,22,13,1,79,63,69,8,33.92,1020,25,NW,1,NA,NA
46503,2015,4,22,14,1,81,62,71,7,31.68,1020,25,NW,4,NA,NA
46504,2015,4,22,15,1,89,67,89,6,29.57,1020,25,SW,2,NA,NA
46505,2015,4,22,16,1,103,76,97,6,29.57,1020,25,NW,3,NA,NA
46506,2015,4,22,17,1,110,90,110,9,40.92,1020,23,NW,8,NA,NA
46507,2015,4,22,18,1,109,87,114,8,43.19,1021,21,SE,3,NA,NA
46508,2015,4,22,19,1,106,94,111,7,45.65,1021,19,SE,6,NA,NA
46509,2015,4,22,20,1,99,104,106,4,37.06,1022,19,SE,9,NA,NA
46510,2015,4,22,21,1,101,100,106,1,31.87,1023,18,SE,12,NA,NA
46511,2015,4,22,22,1,98,NA,113,2,36.47,1022,17,SE,14,NA,NA
46512,2015,4,22,23,1,94,NA,120,3,39.16,1022,17,SE,17,NA,NA
46513,2015,4,23,0,1,90,87,116,6,51.48,1022,16,SE,20,NA,NA
46514,2015,4,23,1,1,92,NA,102,5,48.03,1022,16,SE,23,NA,NA
46515,2015,4,23,2,1,81,NA,93,6,54.88,1022,15,SE,25,NA,NA
46516,2015,4,23,3,1,69,NA,84,7,62.71,1021,14,SE,27,NA,NA
46517,2015,4,23,4,1,71,64,89,7,62.71,1021,14,SE,29,NA,NA
46518,2015,4,23,5,1,73,NA,87,7,62.71,1021,14,SE,31,NA,NA
46519,2015,4,23,6,1,78,NA,95,8,67.15,1021,14,SE,33,NA,NA
46520,2015,4,23,7,1,78,NA,99,9,63.18,1022,16,SE,35,NA,NA
46521,2015,4,23,8,1,77,NA,95,8,52.02,1022,18,SE,37,NA,NA
46522,2015,4,23,9,1,82,NA,78,6,40.04,1022,20,SE,39,NA,NA
46523,2015,4,23,10,1,82,NA,79,5,31.1,1022,23,SE,43,NA,NA
46524,2015,4,23,11,1,77,NA,71,5,27.59,1022,25,SW,6,NA,NA
46525,2015,4,23,12,1,59,NA,51,6,27.87,1021,26,SW,12,NA,NA
46526,2015,4,23,13,1,55,NA,48,7,29.86,1021,26,SW,17,NA,NA
46527,2015,4,23,14,1,52,NA,38,2,21.04,1020,26,SW,22,NA,NA
46528,2015,4,23,15,1,35,NA,28,-4,13.55,1019,26,SW,28,NA,NA
46529,2015,4,23,16,1,30,NA,32,-4,14.38,1019,25,SW,33,NA,NA
46530,2015,4,23,17,1,39,NA,39,0,20.52,1019,24,SE,4,NA,NA
46531,2015,4,23,18,1,46,NA,43,1,23.43,1019,23,SE,9,NA,NA
46532,2015,4,23,19,1,45,NA,42,0,24.61,1020,21,SE,13,NA,NA
46533,2015,4,23,20,1,49,NA,50,3,32.46,1020,20,SE,16,NA,NA
46534,2015,4,23,21,1,47,NA,54,2,30.23,1021,20,SE,20,NA,NA
46535,2015,4,23,22,1,42,NA,47,2,32.17,1021,19,SE,24,NA,NA
46536,2015,4,23,23,1,38,NA,39,4,39.46,1020,18,SE,28,NA,NA
46537,2015,4,24,0,1,34,40,NA,4,39.46,1020,18,SE,31,NA,NA
46538,2015,4,24,1,1,33,NA,34,4,42.02,1020,17,SE,34,NA,NA
46539,2015,4,24,2,1,34,NA,32,6,48.31,1019,17,SE,37,NA,NA
46540,2015,4,24,3,1,35,38,38,6,48.31,1019,17,SE,40,NA,NA
46541,2015,4,24,4,1,36,35,39,7,51.75,1019,17,SE,43,NA,NA
46542,2015,4,24,5,1,37,33,36,7,51.75,1019,17,SE,46,NA,NA
46543,2015,4,24,6,1,42,48,41,8,55.41,1020,17,SE,49,NA,NA
46544,2015,4,24,7,1,45,42,51,8,55.41,1020,17,SE,52,NA,NA
46545,2015,4,24,8,1,51,38,56,8,52.02,1020,18,SE,55,NA,NA
46546,2015,4,24,9,1,60,57,64,8,45.93,1020,20,SE,57,NA,NA
46547,2015,4,24,10,1,65,60,73,9,43.47,1021,22,SW,2,NA,NA
46548,2015,4,24,11,1,77,65,83,9,43.47,1020,22,SW,4,NA,NA
46549,2015,4,24,12,1,85,67,83,9,43.47,1020,22,SW,6,NA,NA
46550,2015,4,24,13,1,84,68,79,9,43.47,1019,22,SW,8,NA,NA
46551,2015,4,24,14,1,86,67,75,10,43.76,1019,23,SE,2,NA,NA
46552,2015,4,24,15,1,87,68,75,10,43.76,1019,23,SE,5,NA,NA
46553,2015,4,24,16,1,85,67,72,8,38.24,1019,23,SE,8,NA,NA
46554,2015,4,24,17,1,74,58,73,7,37.95,1019,22,SE,11,NA,NA
46555,2015,4,24,18,1,73,58,71,8,43.19,1019,21,SE,13,NA,NA
46556,2015,4,24,19,1,80,68,83,9,52.3,1019,19,SW,3,NA,NA
46557,2015,4,24,20,1,92,70,90,9,55.67,1020,18,SW,5,NA,NA
46558,2015,4,24,21,1,100,94,103,9,55.67,1020,18,SE,2,NA,NA
46559,2015,4,24,22,1,103,94,93,10,59.54,1020,18,SE,4,NA,NA
46560,2015,4,24,23,1,98,85,92,9,63.18,1020,16,SE,6,NA,NA
46561,2015,4,25,0,1,88,78,95,9,63.18,1020,16,SE,7,NA,NA
46562,2015,4,25,1,1,86,81,102,9,71.85,1020,14,cv,0,NA,NA
46563,2015,4,25,2,1,88,86,100,10,76.84,1019,14,cv,0,NA,NA
46564,2015,4,25,3,1,86,89,98,10,82.01,1020,13,SW,1,NA,NA
46565,2015,4,25,4,1,87,86,93,10,87.57,1019,12,cv,0,NA,NA
46566,2015,4,25,5,1,90,87,94,10,82.01,1020,13,NE,1,NA,NA
46567,2015,4,25,6,1,94,83,103,10,87.57,1020,12,cv,0,NA,NA
46568,2015,4,25,7,1,101,86,114,14,77.48,1021,18,cv,0,NA,NA
46569,2015,4,25,8,1,100,92,112,13,60.27,1021,21,cv,1,NA,NA
46570,2015,4,25,9,1,109,90,93,9,40.92,1021,23,cv,2,NA,NA
46571,2015,4,25,10,1,78,75,83,5,27.59,1021,25,NE,2,0,0
46572,2015,4,25,11,1,57,52,79,1,18.46,1021,27,SE,2,0,0
46573,2015,4,25,12,1,60,39,63,3,20.09,1020,28,SE,5,0,0
46574,2015,4,25,13,1,59,45,57,5,23.13,1019,28,SE,8,0,0
46575,2015,4,25,14,1,69,49,63,5,23.13,1019,28,cv,2,0,0
46576,2015,4,25,15,1,71,46,62,6,24.79,1018,28,SW,4,0,0
46577,2015,4,25,16,1,56,50,42,4,21.56,1018,28,SW,8,0,0
46578,2015,4,25,17,1,39,39,32,4,24.24,1018,26,SE,5,0,0
46579,2015,4,25,18,1,44,37,34,5,27.59,1018,25,SE,9,0,0
46580,2015,4,25,19,1,49,42,42,5,31.1,1019,23,SE,12,0,0
46581,2015,4,25,20,1,63,50,60,7,40.34,1019,21,SE,14,0,0
46582,2015,4,25,21,1,80,72,84,11,56.19,1020,20,SE,17,0,0
46583,2015,4,25,22,1,86,76,72,12,63.87,1020,19,SE,19,0,0
46584,2015,4,25,23,1,78,78,73,10,59.54,1020,18,SE,21,0,0
46585,2015,4,26,0,1,71,68,69,10,63.41,1019,17,SE,24,0,0
46586,2015,4,26,1,1,59,56,61,10,59.54,1019,18,SE,26,0,0
46587,2015,4,26,2,1,49,52,53,11,67.78,1019,17,SE,27,0,0
46588,2015,4,26,3,1,56,51,58,12,72.42,1019,17,SE,29,0,0
46589,2015,4,26,4,1,59,56,61,12,77.17,1019,16,SE,31,0,0
46590,2015,4,26,5,1,52,54,58,11,72.23,1019,16,SE,33,0,0
46591,2015,4,26,6,1,50,59,58,11,67.78,1019,17,SE,35,0,0
46592,2015,4,26,7,1,45,51,59,11,59.78,1020,19,SE,39,0,0
46593,2015,4,26,8,1,40,37,51,10,49.42,1020,21,SE,44,0,0
46594,2015,4,26,9,1,36,33,40,8,38.24,1021,23,SW,5,0,0
46595,2015,4,26,10,1,37,29,34,8,33.92,1020,25,SE,5,0,0
46596,2015,4,26,11,1,43,39,38,9,34.21,1020,26,SE,10,0,0
46597,2015,4,26,12,1,48,36,40,9,30.42,1019,28,SE,16,0,0
46598,2015,4,26,13,1,47,43,46,6,26.28,1019,27,SE,22,0,0
46599,2015,4,26,14,1,53,41,46,8,31.97,1018,26,SE,29,0,0
46600,2015,4,26,15,1,44,37,41,6,26.28,1017,27,SE,36,0,0
46601,2015,4,26,16,1,42,35,42,5,26,1017,26,SE,43,0,0
46602,2015,4,26,17,1,16,44,49,6,29.57,1016,25,SE,49,0,0
46603,2015,4,26,18,1,NA,49,55,6,33.34,1017,23,SE,55,0,0
46604,2015,4,26,19,1,1,53,54,6,35.42,1017,22,SE,61,0,0
46605,2015,4,26,20,1,4,59,62,7,42.9,1017,20,SE,66,0,0
46606,2015,4,26,21,1,NA,67,69,7,45.65,1017,19,SE,71,0,0
46607,2015,4,26,22,1,NA,60,68,8,48.87,1017,19,SE,75,0,0
46608,2015,4,26,23,1,3,66,68,8,48.87,1017,19,SE,80,0,0
46609,2015,4,27,0,1,NA,60,67,8,52.02,1016,18,SE,85,0,0
46610,2015,4,27,1,1,NA,NA,75,8,52.02,1016,18,SE,90,0,0
46611,2015,4,27,2,1,1,NA,70,8,52.02,1015,18,SE,95,0,0
46612,2015,4,27,3,1,NA,NA,63,10,59.54,1014,18,SE,101,0,0
46613,2015,4,27,4,1,NA,NA,52,12,67.99,1014,18,SE,106,0,0
46614,2015,4,27,5,1,NA,NA,48,13,72.6,1014,18,SE,110,0,0
46615,2015,4,27,6,1,NA,NA,47,13,72.6,1015,18,SE,114,0,0
46616,2015,4,27,7,1,NA,49,46,13,68.2,1015,19,SE,120,0,0
46617,2015,4,27,8,1,NA,NA,40,14,68.4,1015,20,SE,126,0,0
46618,2015,4,27,9,1,NA,NA,38,14,60.51,1015,22,SE,131,0,0
46619,2015,4,27,10,1,NA,NA,40,14,56.95,1015,23,SE,136,0,0
46620,2015,4,27,11,1,NA,NA,40,15,53.88,1014,25,SE,141,0,0
46621,2015,4,27,12,1,NA,NA,38,14,47.61,1013,26,SW,6,0,0
46622,2015,4,27,13,1,NA,NA,42,15,50.78,1012,26,SW,11,0,0
46623,2015,4,27,14,1,36,NA,40,15,53.88,1011,25,SE,5,0,0
46624,2015,4,27,15,1,42,NA,41,15,53.88,1010,25,SE,10,0,0
46625,2015,4,27,16,1,40,NA,43,15,53.88,1010,25,SE,15,0,0
46626,2015,4,27,17,1,40,NA,37,16,60.98,1010,24,SE,20,0,0
46627,2015,4,27,18,1,40,NA,38,16,68.81,1010,22,SE,26,0,0
46628,2015,4,27,19,1,37,NA,38,15,64.54,1010,22,SE,31,0,0
46629,2015,4,27,20,1,41,NA,39,15,68.61,1010,21,SE,36,0,0
46630,2015,4,27,21,1,45,NA,45,15,72.96,1010,20,SE,41,0,0
46631,2015,4,27,22,1,52,NA,53,16,77.79,1009,20,SE,46,0,0
46632,2015,4,27,23,1,52,NA,54,16,82.77,1009,19,SE,50,0,0
46633,2015,4,28,0,1,55,NA,56,16,82.77,1008,19,SE,55,0,0
46634,2015,4,28,1,1,55,NA,58,16,82.77,1008,19,SE,58,0,0
46635,2015,4,28,2,1,59,NA,54,16,82.77,1007,19,SE,61,0,0
46636,2015,4,28,3,1,61,NA,56,16,82.77,1007,19,SE,63,0,0
46637,2015,4,28,4,1,67,NA,61,16,82.77,1007,19,SE,65,0,0
46638,2015,4,28,5,1,77,NA,75,16,82.77,1007,19,SW,3,0,0
46639,2015,4,28,6,1,84,NA,80,16,82.77,1007,19,SW,6,0,0
46640,2015,4,28,7,1,87,NA,89,17,77.94,1008,21,SW,9,0,0
46641,2015,4,28,8,1,92,89,95,17,64.98,1008,24,SW,14,0,0
46642,2015,4,28,9,1,86,75,85,17,57.69,1008,26,SW,18,0,0
46643,2015,4,28,10,1,96,NA,78,18,57.93,1008,27,SW,24,0,0
46644,2015,4,28,11,1,98,75,73,17,51.31,1007,28,NW,6,0,0
46645,2015,4,28,12,1,82,67,72,17,48.42,1007,29,NW,12,0,0
46646,2015,4,28,13,1,77,61,71,17,43.18,1006,31,NW,18,0,0
46647,2015,4,28,14,1,74,58,60,17,43.18,1006,31,NW,23,0,0
46648,2015,4,28,15,1,74,62,65,17,45.72,1005,30,SW,5,0,0
46649,2015,4,28,16,1,74,69,64,17,45.72,1006,30,NW,5,0,0
46650,2015,4,28,17,1,78,74,62,16,45.44,1006,29,NW,9,0,0
46651,2015,4,28,18,1,98,96,81,16,48.15,1005,28,NE,4,0,0
46652,2015,4,28,19,1,108,88,92,17,64.98,1006,24,NE,9,0,0
46653,2015,4,28,20,1,93,63,70,17,73.32,1007,22,NE,15,0,0
46654,2015,4,28,21,1,66,42,62,16,68.81,1007,22,NE,21,0,0
46655,2015,4,28,22,1,64,39,41,15,68.61,1007,21,NE,28,17.6,17.6
46656,2015,4,28,23,1,38,25,25,16,93.84,1012,17,NE,35,6.1,23.7
46657,2015,4,29,0,1,16,26,28,17,93.89,1009,18,NE,40,0.1,23.8
46658,2015,4,29,1,1,29,33,32,16,88.11,1007,18,SE,3,0,0
46659,2015,4,29,2,1,31,31,33,16,93.84,1007,17,SE,5,0,0
46660,2015,4,29,3,1,39,30,34,16,93.84,1007,17,SW,3,0,0
46661,2015,4,29,4,1,58,63,51,16,88.11,1008,18,NW,4,0,0
46662,2015,4,29,5,1,71,61,67,16,88.11,1009,18,NW,9,0,0
46663,2015,4,29,6,1,72,62,66,16,93.84,1010,17,NE,5,0,0
46664,2015,4,29,7,1,70,54,68,16,88.11,1011,18,NE,7,0,0
46665,2015,4,29,8,1,56,58,61,16,82.77,1011,19,NE,10,0,0
46666,2015,4,29,9,1,52,61,52,16,82.77,1012,19,NE,14,0,0
46667,2015,4,29,10,1,61,50,64,16,82.77,1013,19,NE,20,0,0
46668,2015,4,29,11,1,60,55,54,15,77.64,1013,19,NW,6,0,0
46669,2015,4,29,12,1,56,50,59,14,82.52,1013,17,NE,5,0,0
46670,2015,4,29,13,1,42,30,48,14,77.48,1013,18,NW,6,0,0
46671,2015,4,29,14,1,34,34,36,15,77.64,1012,19,NW,13,0,0
46672,2015,4,29,15,1,38,46,38,15,77.64,1012,19,NW,19,0,0
46673,2015,4,29,16,1,38,46,35,15,77.64,1012,19,NW,24,0,0
46674,2015,4,29,17,1,39,33,31,14,72.78,1012,19,NW,30,0,0
46675,2015,4,29,18,1,40,NA,33,14,72.78,1012,19,NW,35,0,0
46676,2015,4,29,19,1,45,NA,40,14,77.48,1013,18,NW,39,0,0
46677,2015,4,29,20,1,53,58,47,14,77.48,1014,18,NW,43,0,0
46678,2015,4,29,21,1,61,62,53,14,77.48,1014,18,NW,46,0,0
46679,2015,4,29,22,1,59,61,62,14,87.93,1014,16,NE,3,0,0
46680,2015,4,29,23,1,63,49,67,14,87.93,1013,16,NE,5,0,0
46681,2015,4,30,0,1,66,58,70,14,93.75,1013,15,NE,6,0,0
46682,2015,4,30,1,1,69,64,74,13,87.84,1013,15,SW,2,0,0
46683,2015,4,30,2,1,79,83,89,14,93.75,1013,15,SW,4,0,0
46684,2015,4,30,3,1,96,83,93,14,93.75,1013,15,NW,2,0,0
46685,2015,4,30,4,1,96,87,90,14,93.75,1013,15,NW,3,0,0
46686,2015,4,30,5,1,93,76,88,13,93.7,1013,14,cv,1,0,0
46687,2015,4,30,6,1,99,86,93,14,87.93,1014,16,cv,1,0,0
46688,2015,4,30,7,1,98,90,91,16,88.11,1014,18,NE,2,0,0
46689,2015,4,30,8,1,97,79,86,16,77.79,1014,20,NE,6,0,0
46690,2015,4,30,9,1,93,67,75,15,64.54,1014,22,NW,3,0,0
46691,2015,4,30,10,1,68,46,65,13,53.36,1014,23,NE,4,0,0
46692,2015,4,30,11,1,43,46,58,14,53.62,1014,24,NW,4,0,0
46693,2015,4,30,12,1,46,43,48,14,50.51,1013,25,NW,8,0,0
46694,2015,4,30,13,1,50,49,50,14,47.61,1013,26,NW,13,0,0
46695,2015,4,30,14,1,53,59,52,13,44.61,1012,26,NW,18,0,0
46696,2015,4,30,15,1,53,49,43,14,47.61,1012,26,NE,5,0,0
46697,2015,4,30,16,1,65,76,57,12,44.33,1012,25,NE,9,0,0
46698,2015,4,30,17,1,95,84,85,16,60.98,1012,24,NE,14,0,0
46699,2015,4,30,18,1,102,79,88,16,68.81,1012,22,SE,5,0,0
46700,2015,4,30,19,1,105,93,86,16,73.14,1013,21,SE,8,0,0
46701,2015,4,30,20,1,88,45,66,15,72.96,1013,20,SE,12,0,0
46702,2015,4,30,21,1,48,48,43,13,68.2,1014,19,NE,4,0,0
46703,2015,4,30,22,1,48,40,47,14,77.48,1014,18,SE,4,0,0
46704,2015,4,30,23,1,46,48,43,14,87.93,1014,16,SE,8,0,0
46705,2015,5,1,0,1,42,36,44,14,87.93,1014,16,SE,11,0,0
46706,2015,5,1,1,1,40,40,49,14,87.93,1013,16,SE,14,0,0
46707,2015,5,1,2,1,54,48,52,14,87.93,1013,16,SE,18,0,0
46708,2015,5,1,3,1,53,39,47,13,82.4,1012,16,NE,3,0,0
46709,2015,5,1,4,1,42,38,43,13,82.4,1012,16,NE,7,0,0
46710,2015,5,1,5,1,38,28,29,14,87.93,1013,16,NE,10,0,0
46711,2015,5,1,6,1,31,25,30,14,87.93,1013,16,NE,13,0,0
46712,2015,5,1,7,1,30,33,33,14,82.52,1013,17,SE,3,0,0
46713,2015,5,1,8,1,30,36,35,14,77.48,1013,18,SE,7,0,0
46714,2015,5,1,9,1,43,40,40,15,68.61,1013,21,SE,10,0,0
46715,2015,5,1,10,1,43,37,42,15,64.54,1013,22,SE,14,0,0
46716,2015,5,1,11,1,40,38,42,15,60.74,1012,23,SE,19,0,0
46717,2015,5,1,12,1,39,38,42,14,53.62,1011,24,SE,24,0,0
46718,2015,5,1,13,1,46,44,45,15,50.78,1010,26,SE,29,0,0
46719,2015,5,1,14,1,52,43,51,13,44.61,1009,26,SE,36,0,0
46720,2015,5,1,15,1,56,53,55,15,53.88,1009,25,SE,42,0,0
46721,2015,5,1,16,1,58,56,53,15,57.2,1009,24,SE,48,0,0
46722,2015,5,1,17,1,62,52,51,15,60.74,1009,23,SE,55,0,0
46723,2015,5,1,18,1,58,59,52,15,68.61,1009,21,NE,7,0,0
46724,2015,5,1,19,1,61,54,53,15,72.96,1009,20,SE,6,0,0
46725,2015,5,1,20,1,55,50,48,15,82.65,1010,18,SE,12,0,0
46726,2015,5,1,21,1,56,47,50,15,82.65,1010,18,SE,19,0,0
46727,2015,5,1,22,1,53,47,51,15,82.65,1009,18,SE,26,0,0
46728,2015,5,1,23,1,51,54,55,15,82.65,1009,18,SE,33,0,0
46729,2015,5,2,0,1,55,51,56,15,82.65,1009,18,SE,39,0,0
46730,2015,5,2,1,1,59,54,57,15,82.65,1008,18,SE,46,0,0
46731,2015,5,2,2,1,61,48,54,16,88.11,1007,18,SE,53,0,0
46732,2015,5,2,3,1,59,51,55,16,88.11,1007,18,SE,59,0,0
46733,2015,5,2,4,1,55,52,55,16,88.11,1006,18,SE,65,0,0
46734,2015,5,2,5,1,57,49,48,16,88.11,1006,18,SE,71,0,0
46735,2015,5,2,6,1,54,48,46,16,82.77,1006,19,SE,77,0,0
46736,2015,5,2,7,1,47,41,41,17,82.89,1006,20,SE,84,0,0
46737,2015,5,2,8,1,43,40,41,17,77.94,1006,21,SE,91,0,0
46738,2015,5,2,9,1,41,35,39,18,78.09,1006,22,SE,98,0,0
46739,2015,5,2,10,1,36,29,37,18,73.5,1005,23,SE,104,0.3,0.3
46740,2015,5,2,11,1,39,42,34,20,88.45,1006,22,SE,107,8.4,8.7
46741,2015,5,2,12,1,45,42,46,19,93.98,1006,20,SE,110,3.1,11.8
46742,2015,5,2,13,1,50,36,50,19,93.98,1004,20,SE,114,1.3,13.1
46743,2015,5,2,14,1,45,46,47,20,94.03,1003,21,SE,119,0,0
46744,2015,5,2,15,1,50,49,NA,20,88.45,1003,22,SE,122,0,0
46745,2015,5,2,16,1,62,49,NA,20,88.45,1003,22,SE,125,0,0
46746,2015,5,2,17,1,67,61,NA,20,88.45,1003,22,SE,128,1.3,1.3
46747,2015,5,2,18,1,75,63,NA,20,94.03,1003,21,SE,131,0.4,1.7
46748,2015,5,2,19,1,77,60,NA,21,100,1004,21,SW,2,0,0
46749,2015,5,2,20,1,85,69,NA,21,100,1005,21,SW,4,0.4,0.4
46750,2015,5,2,21,1,46,23,47,18,93.94,1007,19,NW,9,0.3,0.7
46751,2015,5,2,22,1,20,23,20,17,93.89,1007,18,NW,15,0,0
