No,year,month,day,hour,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,Iws,PM_avg
46038,2015,4,3,5,1,26,57,38,15,77.64,995,19,1,40.33333333
46039,2015,4,3,6,1,27,55,38,15,82.65,995,18,2,40
46040,2015,4,3,7,1,34,47,66,15,88.02,996,17,3,49
46041,2015,4,3,8,1,34,41,42,16,82.77,998,19,2,39
46042,2015,4,3,9,1,41,31,36,16,73.14,998,21,1,36
46043,2015,4,3,10,1,45,30,42,15,60.74,998,23,2,39
46044,2015,4,3,11,1,31,37,40,14,47.61,998,26,2,36
46045,2015,4,3,12,1,34,39,41,13,39.67,997,28,2,38
46046,2015,4,3,13,1,36,37,45,13,39.67,996,28,1,39.33333333
46047,2015,4,3,14,1,34,36,43,13,37.44,994,29,2,37.66666667
46048,2015,4,3,15,1,32,38,41,13,33.39,994,31,2,37
46049,2015,4,3,16,1,36,37,47,11,32.82,992,29,1,40
46050,2015,4,3,17,1,35,30,40,12,35.06,992,29,2,35
46051,2015,4,3,18,1,37,30,41,13,37.44,993,29,3,36
46052,2015,4,3,19,1,61,52,68,13,39.67,994,28,2,60.33333333
46053,2015,4,3,20,1,58,59,73,15,47.88,996,27,5,63.33333333
46054,2015,4,3,21,1,50,48,50,15,50.78,998,26,4,49.33333333
46055,2015,4,3,22,1,47,45,57,15,50.78,998,26,6,49.66666667
46056,2015,4,3,23,1,43,42,48,15,53.88,1000,25,4,44.33333333
46057,2015,4,4,0,1,34,30,32,14,53.62,1000,24,5,32
46058,2015,4,4,1,1,30,28,26,14,53.62,1000,24,3,28
46059,2015,4,4,2,1,27,25,28,16,73.14,1000,21,2,26.66666667
46060,2015,4,4,3,1,16,21,11,14,56.95,1000,23,6,16
46061,2015,4,4,4,1,16,19,9,11,52.83,1000,21,3,14.66666667
46062,2015,4,4,5,1,21,21,16,10,55.93,1000,19,6,19.33333333
46063,2015,4,4,6,1,21,31,24,9,49.15,1001,20,4,25.33333333
46064,2015,4,4,7,1,24,26,33,9,49.15,1001,20,8,27.66666667
46065,2015,4,4,8,1,28,29,30,9,49.15,1002,20,3,29
46066,2015,4,4,9,1,26,27,29,10,55.93,1002,19,7,27.33333333
46067,2015,4,4,10,1,31,27,36,8,43.19,1002,21,3,31.33333333
46068,2015,4,4,11,1,35,24,30,10,49.42,1002,21,2,29.66666667
46069,2015,4,4,12,1,43,28,31,10,49.42,1001,21,4,34
46070,2015,4,4,13,1,27,27,33,9,38.53,1000,24,3,29
46071,2015,4,4,14,1,28,28,34,8,36,999,24,3,30
46072,2015,4,4,15,1,26,26,31,9,36.29,998,25,4,27.66666667
46073,2015,4,4,16,1,30,29,41,10,43.76,998,23,4,33.33333333
46074,2015,4,4,17,1,29,32,33,10,43.76,998,23,9,31.33333333
46075,2015,4,4,18,1,31,35,41,9,43.47,999,22,14,35.66666667
46076,2015,4,4,19,1,31,38,38,9,46.21,1000,21,18,35.66666667
46077,2015,4,4,20,1,27,33,38,11,56.19,1002,20,23,32.66666667
46078,2015,4,4,21,1,22,20,31,11,59.78,1003,19,28,24.33333333
46079,2015,4,4,22,1,14,21,22,13,82.4,1004,16,5,19
46080,2015,4,4,23,1,11,13,22,12,72.42,1005,17,13,15.33333333
46081,2015,4,5,0,1,12,7,11,12,77.17,1007,16,4,10
46082,2015,4,5,1,1,10,5,8,13,87.84,1008,15,4,7.666666667
46083,2015,4,5,2,1,6,5,11,13,87.84,1009,15,1,7.333333333
46084,2015,4,5,3,1,4,4,7,11,82.14,1010,14,4,5
46085,2015,4,5,4,1,5,5,13,10,76.84,1010,14,6,7.666666667
46086,2015,4,5,5,1,9,6,14,10,76.84,1011,14,8,9.666666667
46087,2015,4,5,6,1,10,7,13,11,82.14,1012,14,1,10
46088,2015,4,5,7,1,12,11,18,12,87.75,1013,14,1,13.66666667
46089,2015,4,5,8,1,12,14,17,11,82.14,1014,14,3,14.33333333
46090,2015,4,5,9,1,19,17,23,12,82.27,1015,15,5,19.66666667
46091,2015,4,5,10,1,22,21,30,12,77.17,1015,16,7,24.33333333
46092,2015,4,5,11,1,24,26,33,11,67.78,1016,17,10,27.66666667
46093,2015,4,5,12,1,28,30,38,9,55.67,1015,18,13,32
46094,2015,4,5,13,1,29,31,37,9,55.67,1015,18,15,32.33333333
46095,2015,4,5,14,1,31,32,37,10,55.93,1014,19,17,33.33333333
46096,2015,4,5,15,1,31,30,37,9,52.3,1013,19,19,32.66666667
46097,2015,4,5,16,1,27,30,40,10,55.93,1011,19,1,32.33333333
46098,2015,4,5,17,1,26,25,33,10,55.93,1011,19,2,28
46099,2015,4,5,18,1,34,27,30,8,48.87,1011,19,2,30.33333333
46100,2015,4,5,19,1,34,42,43,9,55.67,1011,18,2,39.66666667
46101,2015,4,5,20,1,37,16,31,11,67.78,1012,17,4,28
46102,2015,4,5,21,1,13,10,19,11,67.78,1013,17,3,14
46103,2015,4,5,22,1,16,10,17,11,72.23,1014,16,2,14.33333333
46104,2015,4,5,23,1,15,9,19,11,77.01,1014,15,2,14.33333333
46105,2015,4,6,0,1,14,5,10,10,72.04,1014,15,1,9.666666667
46106,2015,4,6,1,1,8,4,10,10,67.57,1014,16,2,7.333333333
46107,2015,4,6,2,1,7,6,9,10,72.04,1013,15,2,7.333333333
46108,2015,4,6,3,1,9,7,16,10,72.04,1013,15,1,10.66666667
46109,2015,4,6,4,1,15,14,21,9,67.36,1013,15,2,16.66666667
46110,2015,4,6,5,1,18,19,26,9,67.36,1013,15,2,21
46111,2015,4,6,6,1,18,19,22,10,72.04,1014,15,5,19.66666667
46112,2015,4,6,7,1,14,23,18,10,72.04,1015,15,8,18.33333333
46113,2015,4,6,8,1,14,18,24,10,76.84,1016,14,10,18.66666667
46114,2015,4,6,9,1,19,20,22,11,82.14,1017,14,13,20.33333333
46115,2015,4,6,10,1,16,12,17,11,82.14,1018,14,15,15
46116,2015,4,6,11,1,6,4,7,9,63.18,1018,16,22,5.666666667
46117,2015,4,6,12,1,4,3,11,6,48.31,1018,17,8,6
46118,2015,4,6,13,1,3,3,9,7,51.75,1018,17,13,5
46119,2015,4,6,14,1,3,4,13,5,45.07,1018,17,19,6.666666667
46120,2015,4,6,15,1,4,4,17,4,42.02,1017,17,24,8.333333333
46121,2015,4,6,16,1,5,4,15,5,45.07,1017,17,27,8
46122,2015,4,6,17,1,6,5,14,6,48.31,1017,17,29,8.333333333
46123,2015,4,6,18,1,8,7,17,6,48.31,1017,17,32,10.66666667
46124,2015,4,6,19,1,9,10,17,7,55.15,1018,16,1,12
46125,2015,4,6,20,1,11,10,14,9,67.36,1019,15,1,11.66666667
46126,2015,4,6,21,1,8,11,11,10,72.04,1020,15,0,10
46127,2015,4,6,22,1,11,11,17,8,67.15,1021,14,3,13
46128,2015,4,6,23,1,10,11,13,6,58.54,1021,14,9,11.33333333
46129,2015,4,7,0,1,12,9,16,5,54.62,1022,14,5,12.33333333
46130,2015,4,7,1,1,10,11,19,6,62.48,1022,13,6,13.33333333
46131,2015,4,7,2,1,14,12,19,6,62.48,1022,13,13,15
46132,2015,4,7,3,1,13,16,22,6,66.71,1023,12,19,17
46133,2015,4,7,4,1,12,13,15,6,71.27,1023,11,7,13.33333333
46134,2015,4,7,5,1,13,17,25,7,81.61,1023,10,10,18.33333333
46135,2015,4,7,6,1,14,18,23,7,76.35,1024,11,13,18.33333333
46136,2015,4,7,7,1,20,18,21,7,76.35,1025,11,15,19.66666667
46137,2015,4,7,8,1,23,20,26,7,76.35,1025,11,17,23
46138,2015,4,7,9,1,19,21,19,8,76.52,1026,12,1,19.66666667
46139,2015,4,7,10,1,24,25,34,7,71.47,1027,12,2,27.66666667
46140,2015,4,7,11,1,28,19,26,7,66.93,1027,13,4,24.33333333
46141,2015,4,7,12,1,32,18,32,7,58.79,1026,15,1,27.33333333
46142,2015,4,7,13,1,35,19,34,7,55.15,1025,16,2,29.33333333
46143,2015,4,7,14,1,25,21,31,5,45.07,1024,17,4,25.66666667
46144,2015,4,7,15,1,25,20,34,5,45.07,1023,17,3,26.33333333
46145,2015,4,7,16,1,21,19,27,4,39.46,1022,18,1,22.33333333
46146,2015,4,7,17,1,20,20,23,4,39.46,1022,18,3,21
46147,2015,4,7,18,1,24,22,31,6,48.31,1022,17,4,25.66666667
46148,2015,4,7,19,1,28,23,30,7,55.15,1023,16,7,27
46149,2015,4,7,20,1,29,27,32,7,58.79,1023,15,10,29.33333333
46150,2015,4,7,21,1,24,26,31,7,58.79,1024,15,13,27
46151,2015,4,7,22,1,28,25,35,8,62.95,1025,15,16,29.33333333
46152,2015,4,7,23,1,30,29,28,9,76.68,1026,13,0,29
46153,2015,4,8,0,1,30,19,23,10,87.57,1026,12,2,24
46154,2015,4,8,1,1,26,20,29,10,87.57,1025,12,4,25
46155,2015,4,8,2,1,25,20,38,10,87.57,1025,12,6,27.66666667
46156,2015,4,8,3,1,25,23,29,10,87.57,1024,12,8,25.66666667
46157,2015,4,8,4,1,31,25,36,10,93.55,1023,11,10,30.66666667
46158,2015,4,8,5,1,27,25,35,10,93.55,1023,11,0,29
46159,2015,4,8,6,1,23,24,31,10,93.55,1022,11,0,26
46160,2015,4,8,7,1,24,26,31,10,87.57,1023,12,1,27
46161,2015,4,8,8,1,24,26,33,10,87.57,1023,12,2,27.66666667
46162,2015,4,8,9,1,33,27,32,10,87.57,1023,12,2,30.66666667
46163,2015,4,8,10,1,35,24,45,10,82.01,1023,13,5,34.66666667
46164,2015,4,8,11,1,41,30,54,10,82.01,1023,13,7,41.66666667
46165,2015,4,8,12,1,46,41,59,9,71.85,1022,14,9,48.66666667
46166,2015,4,8,13,1,48,45,66,9,67.36,1021,15,1,53
46167,2015,4,8,14,1,49,50,73,8,62.95,1020,15,2,57.33333333
46168,2015,4,8,15,1,42,42,63,8,59.04,1018,16,3,49
46169,2015,4,8,16,1,39,41,62,10,72.04,1018,15,3,47.33333333
46170,2015,4,8,17,1,35,39,60,9,71.85,1017,14,4,44.66666667
46171,2015,4,8,18,1,27,34,56,9,71.85,1018,14,9,39
46172,2015,4,8,19,1,26,28,55,9,76.68,1018,13,14,36.33333333
46173,2015,4,8,20,1,27,30,47,10,87.57,1019,12,5,34.66666667
46174,2015,4,8,21,1,32,33,51,9,81.88,1020,12,10,38.66666667
46175,2015,4,8,22,1,37,37,58,10,87.57,1021,12,5,44
46176,2015,4,8,23,1,31,37,53,10,87.57,1022,12,2,40.33333333
46177,2015,4,9,0,1,29,28,43,10,93.55,1022,11,4,33.33333333
46178,2015,4,9,1,1,27,24,42,10,93.55,1022,11,6,31
46179,2015,4,9,2,1,26,24,38,10,93.55,1021,11,1,29.33333333
46180,2015,4,9,3,1,28,23,40,10,93.55,1021,11,2,30.33333333
46181,2015,4,9,4,1,24,21,35,10,93.55,1020,11,2,26.66666667
46182,2015,4,9,5,1,22,21,31,10,93.55,1020,11,2,24.66666667
46183,2015,4,9,6,1,20,23,30,10,93.55,1021,11,2,24.33333333
46184,2015,4,9,7,1,21,26,35,10,93.55,1021,11,3,27.33333333
46185,2015,4,9,8,1,22,28,36,10,87.57,1022,12,3,28.66666667
46186,2015,4,9,9,1,24,32,38,10,87.57,1023,12,4,31.33333333
46187,2015,4,9,10,1,26,33,42,10,82.01,1023,13,5,33.66666667
46188,2015,4,9,11,1,20,37,59,9,71.85,1023,14,6,38.66666667
46189,2015,4,9,12,1,21,37,60,9,67.36,1023,15,2,39.33333333
46190,2015,4,9,13,1,28,34,54,10,63.41,1022,17,1,38.66666667
46191,2015,4,9,14,1,33,29,49,8,52.02,1021,18,3,37
46192,2015,4,9,15,1,35,30,49,9,52.3,1020,19,5,38
46193,2015,4,9,16,1,37,29,44,8,52.02,1020,18,6,36.66666667
46194,2015,4,9,17,1,34,28,46,8,52.02,1019,18,2,36
46195,2015,4,9,18,1,30,27,64,9,59.29,1020,17,4,40.33333333
46196,2015,4,9,19,1,36,34,53,9,63.18,1020,16,6,41
46197,2015,4,9,20,1,42,37,69,9,63.18,1021,16,8,49.33333333
46198,2015,4,9,21,1,43,42,66,10,72.04,1022,15,10,50.33333333
46199,2015,4,9,22,1,37,37,53,11,77.01,1023,15,12,42.33333333
46200,2015,4,9,23,1,28,29,51,11,82.14,1023,14,16,36
46201,2015,4,10,0,1,28,23,29,10,76.84,1023,14,19,26.66666667
46202,2015,4,10,1,1,21,18,35,10,82.01,1023,13,21,24.66666667
46203,2015,4,10,2,1,22,19,36,10,82.01,1022,13,1,25.66666667
46204,2015,4,10,3,1,24,23,39,10,82.01,1022,13,2,28.66666667
46205,2015,4,10,4,1,26,23,33,10,82.01,1022,13,2,27.33333333
46206,2015,4,10,5,1,27,27,39,10,82.01,1021,13,2,31
46207,2015,4,10,6,1,35,28,43,10,87.57,1021,12,0,35.33333333
46208,2015,4,10,7,1,32,28,46,10,82.01,1022,13,2,35.33333333
46209,2015,4,10,8,1,34,30,49,10,76.84,1022,14,1,37.66666667
46210,2015,4,10,9,1,32,31,49,10,72.04,1023,15,3,37.33333333
46211,2015,4,10,10,1,33,27,46,10,63.41,1023,17,1,35.33333333
46212,2015,4,10,11,1,26,27,48,9,49.15,1023,20,4,33.66666667
46213,2015,4,10,12,1,26,23,44,8,45.93,1022,20,5,31
46214,2015,4,10,13,1,23,17,27,8,45.93,1022,20,8,22.33333333
46215,2015,4,10,14,1,20,24,38,8,45.93,1021,20,3,27.33333333
46216,2015,4,10,15,1,24,23,38,8,45.93,1019,20,6,28.33333333
46217,2015,4,10,16,1,23,23,40,8,43.19,1019,21,9,28.66666667
46218,2015,4,10,17,1,24,22,38,8,45.93,1019,20,11,28
46219,2015,4,10,18,1,36,22,30,7,42.9,1019,20,2,29.33333333
46220,2015,4,10,19,1,41,43,69,11,72.23,1019,16,2,51
46221,2015,4,10,20,1,40,47,60,12,87.75,1020,14,1,49
46222,2015,4,10,21,1,31,39,54,12,87.75,1021,14,2,41.33333333
46223,2015,4,10,22,1,29,35,53,12,87.75,1021,14,2,39
46224,2015,4,10,23,1,30,33,55,12,87.75,1021,14,2,39.33333333
46225,2015,4,11,0,1,32,39,49,12,87.75,1022,14,2,40
46226,2015,4,11,1,1,37,50,54,12,87.75,1022,14,2,47
46227,2015,4,11,2,1,45,57,61,12,87.75,1021,14,1,54.33333333
46228,2015,4,11,3,1,50,54,71,12,87.75,1021,14,1,58.33333333
46229,2015,4,11,4,1,47,52,80,12,87.75,1021,14,2,59.66666667
46230,2015,4,11,5,1,45,51,77,12,93.65,1021,13,2,57.66666667
46231,2015,4,11,6,1,44,46,80,12,87.75,1021,14,2,56.66666667
46232,2015,4,11,7,1,57,52,80,12,87.75,1023,14,3,63
46233,2015,4,11,8,1,62,54,89,12,87.75,1024,14,4,68.33333333
46234,2015,4,11,9,1,70,56,93,13,87.84,1025,15,2,73
46235,2015,4,11,10,1,57,49,83,11,63.64,1025,18,2,63
46236,2015,4,11,11,1,40,52,68,10,59.54,1025,18,4,53.33333333
46237,2015,4,11,12,1,39,30,54,11,56.19,1025,20,8,41
46238,2015,4,11,13,1,33,22,50,9,46.21,1024,21,2,35
46239,2015,4,11,14,1,24,15,37,8,43.19,1024,21,4,25.33333333
46240,2015,4,11,15,1,15,15,26,7,37.95,1023,22,8,18.66666667
46241,2015,4,11,16,1,17,14,28,6,35.42,1023,22,13,19.66666667
46242,2015,4,11,17,1,16,14,23,8,43.19,1023,21,2,17.66666667
46243,2015,4,11,18,1,17,16,25,7,42.9,1023,20,4,19.33333333
46244,2015,4,11,19,1,26,19,35,6,40.04,1024,20,8,26.66666667
46245,2015,4,11,20,1,34,22,32,8,48.87,1025,19,10,29.33333333
46246,2015,4,11,21,1,36,25,36,9,55.67,1026,18,0,32.33333333
46247,2015,4,11,22,1,30,32,39,10,63.41,1027,17,2,33.66666667
46248,2015,4,11,23,1,29,29,44,9,59.29,1028,17,5,34
46249,2015,4,12,0,1,37,30,44,10,67.57,1028,16,7,37
46250,2015,4,12,1,1,46,36,59,10,72.04,1028,15,8,47
46251,2015,4,12,2,1,51,43,57,11,77.01,1027,15,10,50.33333333
46252,2015,4,12,3,1,60,46,69,11,82.14,1026,14,0,58.33333333
46253,2015,4,12,4,1,63,58,87,11,82.14,1026,14,1,69.33333333
46254,2015,4,12,5,1,63,87,88,11,87.66,1026,13,1,79.33333333
46255,2015,4,12,6,1,59,54,-999,11,87.66,1026,13,2,56.5
46256,2015,4,12,7,1,57,62,114,12,87.75,1026,14,2,77.66666667
46257,2015,4,12,8,1,61,70,105,13,87.84,1027,15,2,78.66666667
46258,2015,4,12,9,1,60,64,98,13,77.32,1027,17,3,74
46259,2015,4,12,10,1,59,55,83,12,60.03,1028,20,4,65.66666667
46260,2015,4,12,11,1,48,48,71,12,53.1,1028,22,6,55.66666667
46261,2015,4,12,12,1,41,43,66,9,40.92,1027,23,2,50
46262,2015,4,12,13,1,38,34,56,8,36,1025,24,3,42.66666667
46263,2015,4,12,14,1,31,23,41,8,31.97,1024,26,3,31.66666667
46264,2015,4,12,15,1,24,28,42,5,26,1022,26,3,31.33333333
46265,2015,4,12,16,1,25,22,39,5,26,1021,26,5,28.66666667
46266,2015,4,12,17,1,21,20,32,2,19.84,1021,27,4,24.33333333
46267,2015,4,12,18,1,22,21,33,3,22.59,1020,26,3,25.33333333
46268,2015,4,12,19,1,27,26,42,4,27.31,1021,24,6,31.66666667
46269,2015,4,12,20,1,30,28,45,6,33.34,1021,23,10,34.33333333
46270,2015,4,12,21,1,30,36,50,7,40.34,1023,21,12,38.66666667
46271,2015,4,12,22,1,33,40,47,6,37.65,1024,21,14,40
46272,2015,4,12,23,1,37,58,51,9,59.29,1024,17,0,48.66666667
46273,2015,4,13,0,1,41,63,48,10,67.57,1024,16,0,50.66666667
46274,2015,4,13,1,1,45,55,47,10,72.04,1024,15,0,49
46275,2015,4,13,2,1,56,50,55,9,71.85,1024,14,0,53.66666667
46276,2015,4,13,3,1,63,49,55,10,76.84,1024,14,0,55.66666667
46277,2015,4,13,4,1,61,52,54,9,71.85,1023,14,1,55.66666667
46278,2015,4,13,5,1,86,73,58,9,71.85,1024,14,1,72.33333333
46279,2015,4,13,6,1,104,76,71,10,72.04,1024,15,0,83.66666667
46280,2015,4,13,7,1,132,100,96,11,77.01,1025,15,0,109.3333333
46281,2015,4,13,8,1,109,114,122,11,67.78,1026,17,1,115
46282,2015,4,13,9,1,100,111,113,12,72.42,1027,17,1,108
46283,2015,4,13,10,1,100,122,127,12,60.03,1027,20,2,116.3333333
46284,2015,4,13,11,1,65,97,119,10,46.49,1027,22,3,93.66666667
46285,2015,4,13,12,1,59,84,91,10,43.76,1026,23,2,78
46286,2015,4,13,13,1,84,99,117,12,53.1,1025,22,3,100
46287,2015,4,13,14,1,72,88,77,9,38.53,1023,24,6,79
46288,2015,4,13,15,1,43,43,50,7,31.68,1022,25,3,45.33333333
46289,2015,4,13,16,1,44,48,56,7,29.86,1020,26,2,49.33333333
46290,2015,4,13,17,1,50,47,66,8,33.92,1019,25,2,54.33333333
46291,2015,4,13,18,1,48,48,58,7,33.63,1018,24,4,51.33333333
46292,2015,4,13,19,1,49,51,58,9,43.47,1019,22,1,52.66666667
46293,2015,4,13,20,1,53,63,72,10,49.42,1019,21,2,62.66666667
46294,2015,4,13,21,1,55,64,65,9,43.47,1019,22,2,61.33333333
46295,2015,4,13,22,1,52,73,57,9,46.21,1020,21,4,60.66666667
46296,2015,4,13,23,1,52,60,56,10,52.56,1020,20,6,56
46297,2015,4,14,0,1,56,58,54,11,59.78,1020,19,0,56
46298,2015,4,14,1,1,59,55,61,11,67.78,1019,17,1,58.33333333
46299,2015,4,14,2,1,64,54,66,11,72.23,1019,16,2,61.33333333
46300,2015,4,14,3,1,68,58,70,11,77.01,1018,15,0,65.33333333
46301,2015,4,14,4,1,75,64,76,12,82.27,1017,15,1,71.66666667
46302,2015,4,14,5,1,96,74,85,12,77.17,1016,16,1,85
46303,2015,4,14,6,1,98,81,93,12,77.17,1016,16,1,90.66666667
46304,2015,4,14,7,1,97,75,105,12,77.17,1016,16,1,92.33333333
46305,2015,4,14,8,1,95,89,98,11,59.78,1016,19,3,94
46306,2015,4,14,9,1,83,88,90,11,56.19,1016,20,4,87
46307,2015,4,14,10,1,68,74,79,9,46.21,1016,21,5,73.66666667
46308,2015,4,14,11,1,66,67,69,8,38.24,1015,23,6,67.33333333
46309,2015,4,14,12,1,65,62,68,8,38.24,1014,23,6,65
46310,2015,4,14,13,1,79,81,82,7,33.63,1013,24,7,80.66666667
46311,2015,4,14,14,1,123,110,106,9,38.53,1011,24,8,113
46312,2015,4,14,15,1,92,93,114,8,33.92,1010,25,9,99.66666667
46313,2015,4,14,16,1,73,71,82,9,36.29,1009,25,4,75.33333333
46314,2015,4,14,17,1,70,69,85,9,43.47,1009,22,10,74.66666667
46315,2015,4,14,18,1,78,72,89,10,46.49,1009,22,5,79.66666667
46316,2015,4,14,19,1,68,60,83,9,46.21,1012,21,9,70.33333333
46317,2015,4,14,20,1,70,81,82,13,72.6,1012,18,2,77.66666667
46318,2015,4,14,21,1,78,62,84,14,82.52,1013,17,1,74.66666667
46319,2015,4,14,22,1,93,64,107,14,82.52,1014,17,1,88
46320,2015,4,14,23,1,117,73,131,14,82.52,1014,17,2,107
46321,2015,4,15,0,1,106,79,144,14,87.93,1014,16,4,109.6666667
46322,2015,4,15,1,1,106,92,148,14,87.93,1014,16,6,115.3333333
46323,2015,4,15,2,1,105,94,132,14,87.93,1013,16,1,110.3333333
46324,2015,4,15,3,1,90,90,123,13,87.84,1012,15,1,101
46325,2015,4,15,4,1,82,87,121,13,93.7,1012,14,1,96.66666667
46326,2015,4,15,5,1,82,80,132,13,93.7,1011,14,1,98
46327,2015,4,15,6,1,85,77,153,12,93.65,1012,13,1,105
46328,2015,4,15,7,1,90,82,160,13,93.7,1012,14,1,110.6666667
46329,2015,4,15,8,1,102,95,147,14,93.75,1013,15,1,114.6666667
46330,2015,4,15,9,1,105,99,133,14,87.93,1013,16,2,112.3333333
46331,2015,4,15,10,1,99,78,108,15,82.65,1014,18,2,95
46332,2015,4,15,11,1,93,71,96,15,72.96,1014,20,3,86.66666667
46333,2015,4,15,12,1,93,69,90,15,64.54,1013,22,4,84
46334,2015,4,15,13,1,70,59,71,13,47.33,1012,25,2,66.66666667
46335,2015,4,15,14,1,56,47,66,13,44.61,1011,26,4,56.33333333
46336,2015,4,15,15,1,42,39,49,13,39.67,1010,28,2,43.33333333
46337,2015,4,15,16,1,39,41,48,10,30.71,1009,29,3,42.66666667
46338,2015,4,15,17,1,41,40,50,11,34.78,1009,28,3,43.66666667
46339,2015,4,15,18,1,40,41,47,11,34.78,1009,28,3,42.66666667
46340,2015,4,15,19,1,45,50,68,9,32.25,1009,27,3,54.33333333
46341,2015,4,15,20,1,58,65,83,12,41.78,1010,26,3,68.66666667
46342,2015,4,15,21,1,61,68,81,12,47.05,1011,24,5,70
46343,2015,4,15,22,1,67,84,76,14,68.4,1012,20,0,75.66666667
46344,2015,4,15,23,1,72,95,73,14,72.78,1012,19,0,80
46345,2015,4,16,0,1,77,89,71,14,82.52,1013,17,0,79
46346,2015,4,16,1,1,88,79,73,14,82.52,1012,17,0,80
46347,2015,4,16,2,1,94,78,77,14,82.52,1012,17,0,83
46348,2015,4,16,3,1,102,78,84,14,82.52,1011,17,0,88
46349,2015,4,16,4,1,124,80,81,14,87.93,1011,16,0,95
46350,2015,4,16,5,1,146,87,93,14,87.93,1011,16,0,108.6666667
46351,2015,4,16,6,1,149,98,103,14,87.93,1011,16,0,116.6666667
46352,2015,4,16,7,1,145,102,115,13,87.84,1012,15,0,120.6666667
46353,2015,4,16,8,1,154,128,126,15,88.02,1013,17,0,136
46354,2015,4,16,9,1,137,147,169,15,72.96,1013,20,1,151
46355,2015,4,16,10,1,128,125,132,14,56.95,1012,23,1,128.3333333
46356,2015,4,16,11,1,98,125,109,14,50.51,1012,25,2,110.6666667
46357,2015,4,16,12,1,85,97,89,13,44.61,1010,26,3,90.33333333
46358,2015,4,16,13,1,84,76,87,14,44.89,1008,27,5,82.33333333
46359,2015,4,16,14,1,74,63,71,11,34.78,1007,28,6,69.33333333
46360,2015,4,16,15,1,64,64,72,11,34.78,1005,28,8,66.66666667
46361,2015,4,16,16,1,54,61,65,10,30.71,1003,29,2,60
46362,2015,4,16,17,1,58,54,69,10,30.71,1002,29,1,60.33333333
46363,2015,4,16,18,1,54,45,73,9,30.42,1002,28,2,57.33333333
46364,2015,4,16,19,1,68,47,60,11,36.87,1002,27,1,58.33333333
46365,2015,4,16,20,1,80,66,85,12,44.33,1002,25,2,77
46366,2015,4,16,21,1,97,77,91,13,56.69,1002,22,4,88.33333333
46367,2015,4,16,22,1,99,92,98,13,53.36,1003,23,6,96.33333333
46368,2015,4,16,23,1,93,99,101,14,64.32,1004,21,7,97.66666667
46369,2015,4,17,0,1,95,105,98,15,64.54,1003,22,1,99.33333333
46370,2015,4,17,1,1,105,104,107,15,68.61,1003,21,2,105.3333333
46371,2015,4,17,2,1,116,100,132,16,77.79,1002,20,2,116
46372,2015,4,17,3,1,118,113,125,15,68.61,1001,21,1,118.6666667
46373,2015,4,17,4,1,107,116,112,15,77.64,1000,19,2,111.6666667
46374,2015,4,17,5,1,100,110,117,15,88.02,1000,17,2,109
46375,2015,4,17,6,1,101,107,122,16,88.11,1000,18,2,110
46376,2015,4,17,7,1,134,108,125,16,93.84,1000,17,2,122.3333333
46377,2015,4,17,8,1,89,115,123,17,82.89,1001,20,3,109
46378,2015,4,17,9,1,67,85,92,16,68.81,1001,22,4,81.33333333
46379,2015,4,17,10,1,56,64,74,16,57.44,1001,25,5,64.66666667
46380,2015,4,17,11,1,49,51,56,13,39.67,1001,28,5,52
46381,2015,4,17,12,1,42,51,48,10,30.71,1000,29,7,47
46382,2015,4,17,13,1,44,59,61,11,30.99,999,30,10,54.66666667
46383,2015,4,17,14,1,50,48,57,11,29.27,998,31,3,51.66666667
46384,2015,4,17,15,1,46,52,48,10,27.38,997,31,6,48.66666667
46385,2015,4,17,16,1,47,61,69,11,29.27,996,31,9,59
46386,2015,4,17,17,1,48,48,63,10,28.99,996,30,11,53
46387,2015,4,17,18,1,43,48,56,11,30.99,996,30,15,49
46388,2015,4,17,19,1,47,56,64,11,32.82,997,29,19,55.66666667
46389,2015,4,17,20,1,60,72,65,11,34.78,998,28,23,65.66666667
46390,2015,4,17,21,1,61,73,66,13,42.06,999,27,5,66.66666667
46391,2015,4,17,22,1,62,61,70,14,47.61,1001,26,5,64.33333333
46392,2015,4,17,23,1,59,64,73,14,50.51,1001,25,11,65.33333333
46393,2015,4,18,0,1,57,63,55,14,53.62,1001,24,5,58.33333333
46394,2015,4,18,1,1,61,61,58,14,53.62,1001,24,7,60
46395,2015,4,18,2,1,65,62,66,14,53.62,1000,24,9,64.33333333
46396,2015,4,18,3,1,66,72,68,15,57.2,1000,24,1,68.66666667
46397,2015,4,18,4,1,75,73,77,15,60.74,1000,23,2,75
46398,2015,4,18,5,1,77,69,73,16,68.81,1000,22,3,73
46399,2015,4,18,6,1,65,63,74,16,68.81,1000,22,7,67.33333333
46400,2015,4,18,7,1,63,62,78,16,68.81,1001,22,10,67.66666667
46401,2015,4,18,8,1,68,65,70,15,64.54,1002,22,13,67.66666667
46402,2015,4,18,9,1,69,70,65,16,68.81,1002,22,18,68
46403,2015,4,18,10,1,73,69,60,16,68.81,1003,22,23,67.33333333
46404,2015,4,18,11,1,72,66,70,17,77.94,1004,21,25,69.33333333
46405,2015,4,18,12,1,62,61,67,17,82.89,1004,20,28,63.33333333
46406,2015,4,18,13,1,53,41,36,16,77.79,1004,20,32,43.33333333
46407,2015,4,18,14,1,38,25,27,15,72.96,1004,20,35,30
